PPVuse,Abundance,Species
NA,0.00101846,Trametes versicolor
NA,0.00101758,Melampsora larici-populina
NA,0.001010514,Ramularia collo-cygni
NA,0.001009358,Pseudogymnoascus destructans
NA,0.001008788,Pseudogymnoascus destructans
NA,0.001008159,Ramularia collo-cygni
NA,0.001007049,Ramularia collo-cygni
NA,0.001000321,Aspergillus heteromorphus
NA,0.000989332,Melampsora larici-populina
NA,0.000988631,Ramularia collo-cygni
NA,0.000987845,Melampsora larici-populina
NA,0.000985314,Phycomyces blakesleeanus
NA,0.000982457,Phycomyces blakesleeanus
NA,0.000976457,Trametes versicolor
NA,0.000975786,Ramularia collo-cygni
NA,0.000963834,Trametes versicolor
NA,0.000960494,Ramularia collo-cygni
NA,0.000956412,Sugiyamaella lignohabitans
NA,0.000952154,Phycomyces blakesleeanus
NA,0.000949924,Aspergillus heteromorphus
NA,0.000949893,Ramularia collo-cygni
NA,0.000945383,Ramularia collo-cygni
NA,0.000943225,Trametes versicolor
NA,0.000941908,Sugiyamaella lignohabitans
NA,0.000941239,Ramularia collo-cygni
NA,0.000935963,Pseudogymnoascus destructans
NA,0.000932395,Melampsora larici-populina
NA,0.000930665,Sugiyamaella lignohabitans
NA,0.000930653,Pseudogymnoascus destructans
NA,0.000929892,Ramularia collo-cygni
NA,0.000926274,Sugiyamaella lignohabitans
NA,0.000918105,Sugiyamaella lignohabitans
NA,0.00091677,Ramularia collo-cygni
NA,0.00091673,Melampsora larici-populina
NA,0.000906396,Ramularia collo-cygni
NA,0.000891957,Ramularia collo-cygni
NA,0.000890667,Pseudogymnoascus destructans
NA,0.000887385,Ramularia collo-cygni
NA,0.000885074,Phycomyces blakesleeanus
NA,0.000884024,Sugiyamaella lignohabitans
NA,0.000881505,Sugiyamaella lignohabitans
NA,0.000877066,Melampsora larici-populina
NA,0.000874784,Aspergillus heteromorphus
NA,0.000874244,Phycomyces blakesleeanus
NA,0.000873299,Trametes versicolor
NA,0.000867303,Aspergillus heteromorphus
NA,0.000866683,Pseudogymnoascus destructans
NA,0.000866668,Sugiyamaella lignohabitans
NA,0.000862428,Trametes versicolor
NA,0.000861326,Sugiyamaella lignohabitans
NA,0.000852768,Melampsora larici-populina
NA,0.000851674,Melampsora larici-populina
NA,0.000850926,Penicillium rubens
NA,0.000845949,Phycomyces blakesleeanus
NA,0.000841243,Sugiyamaella lignohabitans
NA,0.000840118,Ramularia collo-cygni
NA,0.000827815,Ramularia collo-cygni
NA,0.000826497,Sugiyamaella lignohabitans
NA,0.000825959,Sugiyamaella lignohabitans
NA,0.000821166,Pseudogymnoascus destructans
NA,0.000817402,Trametes versicolor
NA,0.000813752,Phycomyces blakesleeanus
NA,0.00081295,Ramularia collo-cygni
NA,0.000802783,Sugiyamaella lignohabitans
NA,0.00080012,Melampsora larici-populina
NA,0.000798648,Sugiyamaella lignohabitans
NA,0.000795356,Ramularia collo-cygni
NA,0.000784528,Ramularia collo-cygni
NA,0.000783392,Ramularia collo-cygni
NA,0.000777554,Pseudogymnoascus destructans
NA,0.000775376,Phycomyces blakesleeanus
NA,0.000770104,Melampsora larici-populina
NA,0.000762777,Ramularia collo-cygni
NA,0.000759466,Ramularia collo-cygni
NA,0.000754547,Trametes versicolor
NA,0.000752753,Ramularia collo-cygni
NA,0.000752721,Pseudogymnoascus destructans
NA,0.000751974,Melampsora larici-populina
NA,0.000746016,Aspergillus heteromorphus
NA,0.00074547,Trametes versicolor
NA,0.000744676,Ramularia collo-cygni
NA,0.000738492,Ramularia collo-cygni
NA,0.00073828,Ramularia collo-cygni
NA,0.000737782,Aspergillus heteromorphus
NA,0.000736669,Ramularia collo-cygni
NA,0.000732985,Aspergillus heteromorphus
NA,0.000732205,Aspergillus heteromorphus
NA,0.000732069,Aspergillus heteromorphus
NA,0.000731291,Ramularia collo-cygni
NA,0.000729207,Pseudogymnoascus destructans
NA,0.000722855,Trametes versicolor
NA,0.000720288,Aspergillus heteromorphus
NA,0.000718519,Sugiyamaella lignohabitans
NA,0.00071659,Trametes versicolor
NA,0.000715388,Sugiyamaella lignohabitans
NA,0.000711971,Sugiyamaella lignohabitans
NA,0.000702324,Sugiyamaella lignohabitans
NA,0.000701221,Ramularia collo-cygni
NA,0.000697999,Ramularia collo-cygni
NA,0.000692783,Melampsora larici-populina
NA,0.000691836,Ramularia collo-cygni
NA,0.000688561,Pseudogymnoascus destructans
NA,0.000688377,Ramularia collo-cygni
NA,0.000681438,Phycomyces blakesleeanus
NA,0.000679445,Sugiyamaella lignohabitans
NA,0.000678969,Ramularia collo-cygni
NA,0.000677024,Pseudogymnoascus destructans
NA,0.000675408,Melampsora larici-populina
NA,0.00067326,Malassezia restricta
NA,0.000672008,Phycomyces blakesleeanus
NA,0.000664562,Trametes versicolor
NA,0.000656904,Ramularia collo-cygni
NA,0.000654256,Phycomyces blakesleeanus
NA,0.000652912,Ramularia collo-cygni
NA,0.000648532,Ramularia collo-cygni
NA,0.000646207,Melampsora larici-populina
NA,0.000644549,Pseudogymnoascus destructans
NA,0.000643719,Pseudogymnoascus destructans
NA,0.000641498,Ramularia collo-cygni
NA,0.000640256,Trametes versicolor
NA,0.000629413,Ramularia collo-cygni
NA,0.000627859,Ramularia collo-cygni
NA,0.00062124,Ramularia collo-cygni
NA,0.000620315,Trametes versicolor
NA,0.000617561,Trametes versicolor
NA,0.00061669,Phycomyces blakesleeanus
NA,0.000616097,Pseudogymnoascus destructans
NA,0.000614707,Aspergillus heteromorphus
NA,0.000609236,Ramularia collo-cygni
NA,0.000602789,Ramularia collo-cygni
NA,0.0006023,Pseudogymnoascus destructans
NA,0.000599428,Melampsora larici-populina
NA,0.000599024,Pseudogymnoascus destructans
NA,0.000598755,Ramularia collo-cygni
NA,0.00058815,Trametes versicolor
NA,0.00058747,Sugiyamaella lignohabitans
NA,0.000582707,Melampsora larici-populina
NA,0.000581098,Trametes versicolor
NA,0.000574383,Sugiyamaella lignohabitans
NA,0.000569538,Pseudogymnoascus destructans
NA,0.000566669,Sugiyamaella lignohabitans
NA,0.000563879,Ramularia collo-cygni
NA,0.000560224,Ramularia collo-cygni
NA,0.000551391,Sugiyamaella lignohabitans
NA,0.000550518,Ramularia collo-cygni
NA,0.000547801,Ramularia collo-cygni
NA,0.0005392,Ramularia collo-cygni
NA,0.000538256,Ramularia collo-cygni
NA,0.000534717,Ramularia collo-cygni
NA,0.00053312,Trametes versicolor
NA,0.000531378,Phycomyces blakesleeanus
NA,0.000528939,Ramularia collo-cygni
NA,0.000522988,Penicillium rubens
NA,0.000518941,Ramularia collo-cygni
NA,0.000512945,Sugiyamaella lignohabitans
NA,0.000510117,Aspergillus heteromorphus
NA,0.00050923,Sugiyamaella lignohabitans
NA,0.000508733,Ramularia collo-cygni
NA,0.000507008,Ramularia collo-cygni
NA,0.000503546,Aspergillus heteromorphus
NA,0.000501349,Sugiyamaella lignohabitans
NA,0.000500477,Sugiyamaella lignohabitans
NA,0.000498541,Sugiyamaella lignohabitans
NA,0.000498422,Sugiyamaella lignohabitans
NA,0.00049784,Sugiyamaella lignohabitans
NA,0.000497191,Ramularia collo-cygni
NA,0.000492362,Phycomyces blakesleeanus
NA,0.000492328,Phycomyces blakesleeanus
NA,0.000492108,Pseudogymnoascus destructans
NA,0.000491763,Trametes versicolor
NA,0.000488842,Ramularia collo-cygni
NA,0.000488162,Melampsora larici-populina
NA,0.00048156,Pseudogymnoascus destructans
NA,0.000477122,Aspergillus heteromorphus
NA,0.000474796,Ramularia collo-cygni
NA,0.000474605,Melampsora larici-populina
NA,0.000473949,Ramularia collo-cygni
NA,0.000473741,Ramularia collo-cygni
NA,0.000472691,Sugiyamaella lignohabitans
NA,0.000471266,Sugiyamaella lignohabitans
NA,0.000470659,Phycomyces blakesleeanus
NA,0.000466794,Ramularia collo-cygni
NA,0.000460269,Ramularia collo-cygni
NA,0.000457024,Trametes versicolor
NA,0.000455172,Melampsora larici-populina
NA,0.000453288,Ramularia collo-cygni
NA,0.000451026,Ramularia collo-cygni
NA,0.000447075,Ramularia collo-cygni
NA,0.000440626,Sugiyamaella lignohabitans
NA,0.00044032,Ramularia collo-cygni
NA,0.000439982,Ramularia collo-cygni
NA,0.000439502,Sugiyamaella lignohabitans
NA,0.000438107,Phycomyces blakesleeanus
NA,0.000437541,Ramularia collo-cygni
NA,0.000432929,Ramularia collo-cygni
NA,0.000431838,Melampsora larici-populina
NA,0.00042722,Melampsora larici-populina
NA,0.000424816,Ramularia collo-cygni
NA,0.000424657,Ramularia collo-cygni
NA,0.00041763,Trametes versicolor
NA,0.000404749,Ramularia collo-cygni
NA,0.000403604,Sugiyamaella lignohabitans
NA,0.000398624,Pseudogymnoascus destructans
NA,0.000397689,Ramularia collo-cygni
NA,0.000395491,Ramularia collo-cygni
NA,0.000393654,Sugiyamaella lignohabitans
NA,0.000390998,Ramularia collo-cygni
NA,0.000390038,Trametes versicolor
NA,0.000389258,Penicillium rubens
NA,0.0003885,Ramularia collo-cygni
NA,0.000387668,Sugiyamaella lignohabitans
NA,0.000385654,Trametes versicolor
NA,0.000381131,Ramularia collo-cygni
NA,0.000380219,Ramularia collo-cygni
NA,0.00037715,Malassezia globosa
NA,0.000375017,Phycomyces blakesleeanus
NA,0.000369969,Trametes versicolor
NA,0.000366482,Ramularia collo-cygni
NA,0.000366246,Ramularia collo-cygni
NA,0.000366102,Trametes versicolor
NA,0.000362117,Penicillium rubens
NA,0.000358573,Ramularia collo-cygni
NA,0.000357622,Sugiyamaella lignohabitans
NA,0.000356867,Melampsora larici-populina
NA,0.000354373,Trametes versicolor
NA,0.000353982,Ramularia collo-cygni
NA,0.00035338,Ramularia collo-cygni
NA,0.000353133,Aspergillus heteromorphus
NA,0.000351602,Ramularia collo-cygni
NA,0.000350478,Phycomyces blakesleeanus
NA,0.000349,Melampsora larici-populina
NA,0.000348501,Sugiyamaella lignohabitans
NA,0.000346921,Sugiyamaella lignohabitans
NA,0.000345521,Melampsora larici-populina
NA,0.000337752,Ramularia collo-cygni
NA,0.000337411,Melampsora larici-populina
NA,0.00033621,Ramularia collo-cygni
NA,0.000335697,Pseudogymnoascus destructans
NA,0.000328862,Aspergillus heteromorphus
NA,0.000328515,Ramularia collo-cygni
NA,0.000327389,Melampsora larici-populina
NA,0.000326711,Ramularia collo-cygni
NA,0.000325258,Melampsora larici-populina
NA,0.000320117,Ramularia collo-cygni
NA,0.000319183,Sugiyamaella lignohabitans
NA,0.000316198,Ramularia collo-cygni
NA,0.000314923,Ramularia collo-cygni
NA,0.000314923,Melampsora larici-populina
NA,0.000314835,Ramularia collo-cygni
NA,0.00031478,Melampsora larici-populina
NA,0.000303071,Ramularia collo-cygni
NA,0.000301457,Penicillium rubens
NA,0.000299556,Sugiyamaella lignohabitans
NA,0.000295722,Aspergillus heteromorphus
NA,0.000285156,Ramularia collo-cygni
NA,0.000283986,Ramularia collo-cygni
NA,0.00028311,Ramularia collo-cygni
NA,0.00028074,Ramularia collo-cygni
NA,0.000276865,Sugiyamaella lignohabitans
NA,0.000276848,Trametes versicolor
NA,0.000275696,Ramularia collo-cygni
NA,0.00026828,Ramularia collo-cygni
NA,0.000267851,Ramularia collo-cygni
NA,0.000266638,Sugiyamaella lignohabitans
NA,0.00026656,Sugiyamaella lignohabitans
NA,0.000262626,Sugiyamaella lignohabitans
NA,0.000262151,Ramularia collo-cygni
NA,0.000260515,Ramularia collo-cygni
NA,0.000258223,Ramularia collo-cygni
NA,0.000251773,Ramularia collo-cygni
NA,0.000251773,Melampsora larici-populina
NA,0.000246164,Trametes versicolor
NA,0.000241411,Ramularia collo-cygni
NA,0.000240379,Ramularia collo-cygni
NA,0.000238721,Penicillium rubens
NA,0.000232454,Ramularia collo-cygni
NA,0.000232454,Trametes versicolor
NA,0.000228992,Ramularia collo-cygni
NA,0.000226882,Ramularia collo-cygni
NA,0.000226488,Sugiyamaella lignohabitans
NA,0.000225454,Ramularia collo-cygni
NA,0.000219241,Sugiyamaella lignohabitans
NA,0.000219172,Ramularia collo-cygni
NA,0.000218684,Aspergillus heteromorphus
NA,0.000217691,Phycomyces blakesleeanus
NA,0.000215998,Ramularia collo-cygni
NA,0.000215155,Ramularia collo-cygni
NA,0.000211978,Ramularia collo-cygni
NA,0.000211551,Ramularia collo-cygni
NA,0.000209154,Ramularia collo-cygni
NA,0.000206904,Trametes versicolor
NA,0.00020474,Ramularia collo-cygni
NA,0.000203817,Ramularia collo-cygni
NA,0.000203093,Sugiyamaella lignohabitans
NA,0.000202704,Sugiyamaella lignohabitans
NA,0.000201453,Ramularia collo-cygni
NA,0.000198477,Sugiyamaella lignohabitans
NA,0.000197848,Ramularia collo-cygni
NA,0.000197144,Ramularia collo-cygni
NA,0.000195115,Ramularia collo-cygni
NA,0.000194856,Ramularia collo-cygni
NA,0.000192521,Ramularia collo-cygni
NA,0.000188444,Aspergillus heteromorphus
NA,0.000184492,Pseudogymnoascus destructans
NA,0.000177103,Ramularia collo-cygni
NA,0.000171353,Ramularia collo-cygni
NA,0.000170445,Ramularia collo-cygni
NA,0.0001662,Sugiyamaella lignohabitans
NA,0.000163686,Ramularia collo-cygni
NA,0.000153743,Ramularia collo-cygni
NA,0.000153586,Ramularia collo-cygni
NA,0.000150376,Ramularia collo-cygni
NA,0.000149201,Pseudogymnoascus destructans
NA,0.000147798,Sugiyamaella lignohabitans
NA,0.000142385,Sugiyamaella lignohabitans
NA,0.000140816,Ramularia collo-cygni
NA,0.000135985,Trametes versicolor
NA,0.000135639,Ramularia collo-cygni
NA,0.000132762,Ramularia collo-cygni
NA,0.000131933,Ramularia collo-cygni
NA,0.000131579,Sugiyamaella lignohabitans
NA,0.000130845,Ramularia collo-cygni
NA,0.000129482,Ramularia collo-cygni
NA,0.000125992,Ramularia collo-cygni
NA,0.000119086,Ramularia collo-cygni
NA,0.000118956,Sugiyamaella lignohabitans
NA,0.000114334,Ramularia collo-cygni
NA,0.000112846,Ramularia collo-cygni
NA,0.000112164,Ramularia collo-cygni
NA,0.000105547,Ramularia collo-cygni
NA,0.000101719,Sugiyamaella lignohabitans
NA,9.94E-05,Pseudogymnoascus destructans
NA,9.86E-05,Ramularia collo-cygni
NA,9.63E-05,Ramularia collo-cygni
NA,9.62E-05,Trametes versicolor
NA,9.54E-05,Sugiyamaella lignohabitans
NA,8.94E-05,Ramularia collo-cygni
NA,8.91E-05,Melampsora larici-populina
NA,8.10E-05,Phycomyces blakesleeanus
NA,7.98E-05,Trametes versicolor
NA,7.76E-05,Sugiyamaella lignohabitans
NA,7.41E-05,Sugiyamaella lignohabitans
NA,7.25E-05,Sugiyamaella lignohabitans
NA,7.09E-05,Ramularia collo-cygni
NA,5.03E-05,Ramularia collo-cygni
NA,4.15E-05,Ramularia collo-cygni
NA,3.74E-05,Ramularia collo-cygni
NA,3.50E-05,Ramularia collo-cygni
NA,3.34E-05,Ramularia collo-cygni
NA,2.79E-05,Ramularia collo-cygni
NA,2.32E-05,Ramularia collo-cygni
NA,2.24E-05,Ramularia collo-cygni
NA,2.08E-05,Trametes versicolor
NA,0,Penicillium rubens
NA,0,Ramularia collo-cygni
NA,0,Ramularia collo-cygni
NA,0,Ramularia collo-cygni
NA,0,Ramularia collo-cygni
NA,0,Ramularia collo-cygni
NA,0,Ramularia collo-cygni
NA,0,Ramularia collo-cygni
NA,0,Ramularia collo-cygni
NA,0,Ramularia collo-cygni
NA,0,Ramularia collo-cygni
NA,0,Ramularia collo-cygni
NA,0,Melampsora larici-populina
NA,0,Melampsora larici-populina
NA,0,Aspergillus heteromorphus
NA,0,Aspergillus heteromorphus
NA,0,Trametes versicolor
NA,0,Trametes versicolor
NA,0,Trametes versicolor
NA,0,Trametes versicolor
NA,0,Pseudogymnoascus destructans
NA,0,Pseudogymnoascus destructans
NA,0,Sugiyamaella lignohabitans
NA,0,Sugiyamaella lignohabitans
NA,0,Sugiyamaella lignohabitans
NA,0,Sugiyamaella lignohabitans
